id,is_relevant,sentiment_label,sentiment_score,reason
1imomgk,True,neutral,0.1,"Mentions Xreal glasses and their functionality, fitting the brand focus."
1imonis,True,neutral,0.1,The post specifically discusses and compares two Xreal smart-glasses models.
1imyioi,True,neutral,0.1,"The post specifically discusses the XREAL Beam and XREAL One glasses, fitting the brand criteria."
1infrhx,True,neutral,0.1,"The post specifically discusses using XREAL glasses with streaming services, directly engaging with a listed brand."
1inkfwn,True,neutral,0.1,"Discusses visual fidelity comparisons between XREAL glasses and VR units, directly engaging with a specified brand."
1innkmz,True,neutral,0.1,"The post specifically discusses XREAL glasses, one of the target brands, in a community poll."
1io24ng,True,positive,0.7,The post discusses using Xreal glasses and compares them to Apple Vision Pro.
1iop6jl,True,positive,0.7,The post specifically discusses using Xreal glasses and compares them to Apple Vision Pro.
1iopdtj,True,positive,0.7,The post specifically discusses using XReal Air 2 Pro glasses and compares them to Apple Vision Pro.
1lmlhyd,True,positive,0.6,The post directly discusses a specific consumer smart-glasses brand (Xiaomi) and its new features.
1qo4r25,False,neutral,0.0,"The post discusses Xiaomi audio glasses, but does not compare or discuss the specified consumer smart-glasses brands (Meta, Apple, Google, etc.)."
1r728n2,False,neutral,0.0,"The post discusses Xiaomi Mijia Smart Audio Glasses, but does not compare or discuss the specified major brands (Meta, Apple, Google, etc.)."
1j1hqv3,False,neutral,0.0,"Mentions Xiaomi, but focuses on general industry rumors and other brands, not the specified list."
1ll4xgk,True,neutral,0.0,"The post directly discusses the release of Xiaomi AI Glasses, a relevant brand in the smart-glasses space."
1m4i9se,True,positive,0.7,"Discusses specific consumer smart-glasses brands (Xiaomi, Alibaba) and their upcoming AR hardware."
1mh5w4d,True,neutral,0.1,"The post directly mentions Xiaomi launching smart glasses, which is a relevant brand in the topic."
1ovk30d,True,positive,0.6,Discusses a smart-glasses payment solution (Alipay+ GlassPay) and its advanced features.
1qydlwb,True,positive,0.6,"Discusses Xreal and mentions Google's AR direction, relating to smart-glasses brands."
1sb088m,True,neutral,0.1,It mentions Ray-Ban Meta and Xreal in the context of AR glasses power issues.
